"True Stress, MPa","True Strain, %"
85.440674,1.681242
85.299744,1.682555
85.608604,1.683809
85.613136,1.685262
85.595886,1.686927
85.661713,1.691135
86.055374,1.692201
85.659485,1.694405
85.482841,1.695425
85.957344,1.696444
85.921959,1.700535
85.228622,1.702808
85.558701,1.703711
86.078941,1.706711
85.446068,1.707426
85.652931,1.70909
85.908905,1.71257
85.927971,1.714937
85.546249,1.716883
85.698067,1.718769
86.039093,1.719531
85.535454,1.721159
85.568436,1.722941
85.899765,1.726186
86.005257,1.72744
85.795303,1.730322
85.716591,1.731166
86.15657,1.732115
85.826653,1.734622
85.729012,1.735758
86.022705,1.739789
85.98777,1.742401
85.615089,1.742776
85.882965,1.743936
86.382423,1.746372
85.465424,1.750613
85.529037,1.751046
86.040314,1.754291
86.305954,1.755392
85.946411,1.755474
85.898384,1.758965
86.194778,1.76228
85.789543,1.763076
85.920906,1.766074
86.016479,1.76714
86.140266,1.767831
85.933357,1.77015
85.842438,1.771579
86.314659,1.775397
86.050735,1.777376
85.946419,1.778547
86.211266,1.7798
86.263718,1.781053
85.976784,1.782962
86.004303,1.787131
86.719307,1.788231
85.927139,1.790585
85.886757,1.791428
86.14357,1.792576
86.264824,1.798348
85.985802,1.798851
85.863251,1.801053
86.487808,1.803031
86.099518,1.803488
86.007103,1.80556
86.490562,1.807855
86.479485,1.811063
86.005478,1.813088
86.115295,1.814516
86.635071,1.815453
86.065254,1.817021
86.001434,1.818871
86.262833,1.822359
86.547752,1.824139
85.942894,1.826304
85.982559,1.827229
86.811905,1.828434
86.472763,1.831115
86.131195,1.831747
86.30619,1.835574
86.542198,1.838535
86.405037,1.839132
86.090706,1.840349
86.47509,1.844586
86.473572,1.846763
86.09359,1.848167
86.268318,1.850543
86.678894,1.851432
86.203468,1.852508
86.288513,1.854685
86.928154,1.85754
86.331093,1.859682
86.082672,1.862104
86.549683,1.86304
86.645729,1.863917
86.059624,1.866082
86.206451,1.867416
86.730873,1.871429
86.753792,1.873278
86.232574,1.874459
86.591385,1.875816
86.746696,1.877267
86.425514,1.880672
86.483208,1.882777
86.816635,1.884169
86.649834,1.886556
86.421204,1.888334
86.624855,1.890697
87.139847,1.894241
86.422783,1.895411
86.374031,1.897867
86.82988,1.89892
86.655907,1.900207
86.491371,1.902359
86.741203,1.90354
87.120445,1.90692
86.678055,1.909037
86.495628,1.910406
86.881821,1.911856
86.764671,1.913131
86.53318,1.914943
86.783455,1.918756
87.033676,1.919972
86.827408,1.922393
86.622681,1.923176
86.900864,1.924228
87.011803,1.928918
86.795105,1.930613
86.432343,1.932133
87.234894,1.93439
86.375404,1.935243
86.62674,1.936997
86.892914,1.939324
87.248695,1.942656
86.69371,1.944047
86.70237,1.946199
87.069298,1.947227
86.813904,1.948443
86.921143,1.950618
86.866928,1.954253
87.109749,1.955773
86.653,1.957959
86.659561,1.958859
87.363525,1.960052
86.659264,1.962086
86.69326,1.96516
