"True Stress, MPa","True Strain, %","True Stress, MPa.1",Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
124.219833,62.864033,124.219833,,,,
124.580559,62.873211,124.580559,,,,
124.196281,62.885288,124.196281,,,,
123.867409,62.896259,123.867409,,,,
124.286331,62.906548,124.286331,,,,
124.371483,62.918537,124.371483,,,,
124.006927,62.926083,124.006927,,,,
123.985756,62.93771,123.985756,,,,
124.091629,62.949226,124.091629,,,,
123.680214,62.959278,123.680214,,,,
123.699242,62.971157,123.699242,,,,
123.945053,62.981274,123.945053,,,,
123.725815,62.990715,123.725815,,,,
123.730522,63.00246,123.730522,,,,
123.703796,63.013409,123.703796,,,,
123.900024,63.023407,123.900024,,,,
123.274963,63.034996,123.274963,,,,
123.389442,63.044502,123.389442,,,,
123.399002,63.05481,123.399002,,,,
123.562325,63.066559,123.562325,,,,
123.083099,63.07666,123.083099,,,,
123.006699,63.08823,123.006699,,,,
123.019836,63.098454,123.019836,,,,
122.841637,63.108059,122.841637,,,,
122.546745,63.119194,122.546745,,,,
122.327614,63.129631,122.327614,,,,
122.338341,63.140511,122.338341,,,,
122.727043,63.152531,122.727043,,,,
122.475861,63.161964,122.475861,,,,
122.325981,63.172169,122.325981,,,,
122.18071,63.183323,122.18071,,,,
122.218315,63.193436,122.218315,,,,
122.160072,63.205044,122.160072,,,,
122.262527,63.215664,122.262527,,,,
121.9711,63.225292,121.9711,,,,
122.048607,63.236366,122.048607,,,,
121.778603,63.247448,121.778603,,,,
121.5429,63.257633,121.5429,,,,
121.473793,63.269299,121.473793,,,,
121.427368,63.278263,121.427368,,,,
121.48175,63.288582,121.48175,,,,
121.492279,63.300179,121.492279,,,,
121.095016,63.311245,121.095016,,,,
120.9571,63.32185,120.9571,,,,
121.013168,63.332809,121.013168,,,,
120.577942,63.340935,120.577942,,,,
120.378044,63.352943,120.378044,,,,
120.682335,63.363422,120.682335,,,,
120.513283,63.374859,120.513283,,,,
120.410194,63.386406,120.410194,,,,
120.280579,63.395222,120.280579,,,,
120.212738,63.405266,120.212738,,,,
120.091499,63.416725,120.091499,,,,
119.970581,63.427448,119.970581,,,,
119.619881,63.438457,119.619881,,,,
119.56414,63.449543,119.56414,,,,
119.630135,63.458263,119.630135,,,,
119.424026,63.469639,119.424026,,,,
118.906693,63.480358,118.906693,,,,
118.956062,63.490952,118.956062,,,,
118.503441,63.502762,118.503441,,,,
118.624283,63.512379,118.624283,,,,
118.376534,63.52177,118.376534,,,,
118.165939,63.533546,118.165939,,,,
117.907059,63.544144,117.907059,,,,
118.071915,63.554939,118.071915,,,,
117.741905,63.566341,117.741905,,,,
117.301331,63.574909,117.301331,,,,
116.933052,63.586136,116.933052,,,,
117.047478,63.59697,117.047478,,,,
116.530037,63.607544,116.530037,,,,
116.440262,63.619232,116.440262,,,,
116.438232,63.62862,116.438232,,,,
116.264748,63.638046,116.264748,,,,
116.005646,63.649933,116.005646,,,,
115.647499,63.660641,115.647499,,,,
115.635155,63.671288,115.635155,,,,
115.184662,63.682922,115.184662,,,,
115.201027,63.691353,115.201027,,,,
114.933441,63.702473,114.933441,,,,
114.201065,63.713783,114.201065,,,,
114.154137,63.724548,114.154137,,,,
113.689713,63.73539,113.689713,,,,
113.633095,63.745033,113.633095,,,,
113.460991,63.75433,113.460991,,,,
112.986084,63.766357,112.986084,,,,
113.251549,63.776699,113.251549,,,,
112.34697,63.787651,112.34697,,,,
112.609886,63.799,112.609886,,,,
112.019363,63.807255,112.019363,,,,
111.669426,63.818497,111.669426,,,,
111.442932,63.829994,111.442932,,,,
110.982018,63.840302,110.982018,,,,
110.941711,63.851604,110.941711,,,,
110.486198,63.862305,110.486198,,,,
109.900085,63.87138,109.900085,,,,
109.52002,63.882431,109.52002,,,,
109.479767,63.893272,109.479767,,,,
109.129128,63.903664,109.129128,,,,
108.778107,63.91534,108.778107,,,,
107.978531,63.92358,107.978531,,,,
107.848198,63.934628,107.848198,,,,
107.12439,63.94561,107.12439,,,,
106.56974,63.956974,106.56974,,,,
106.253525,63.967781,106.253525,,,,
105.354942,63.977856,105.354942,,,,
104.985695,63.986843,104.985695,,,,
104.591827,63.998398,104.591827,,,,
103.925262,64.009308,103.925262,,,,
103.48584,64.019806,103.48584,,,,
102.575874,64.031372,102.575874,,,,
101.95369,64.039551,101.95369,,,,
101.395111,64.050537,101.395111,,,,
100.620743,64.061707,100.620743,,,,
99.72641,64.072906,99.72641,,,,
98.429588,64.083641,98.429588,,,,
97.850433,64.093658,97.850433,,,,
96.358795,64.102829,96.358795,,,,
95.292084,64.114281,95.292084,,,,
93.957626,64.125381,93.957626,,,,
92.279243,64.135437,92.279243,,,,
90.263115,64.146835,90.263115,,,,
88.222221,64.156593,88.222221,,,,
86.073883,64.166321,86.073883,,,,
83.376678,64.177567,83.376678,,,,
79.936531,64.188255,79.936531,,,,
76.976875,64.199463,76.976875,,,,
74.371956,64.209343,74.371956,,,,
72.080017,64.218346,72.080017,,,,
70.868477,64.230003,70.868477,,,,
69.392838,64.24044,69.392838,,,,
67.719055,64.251129,67.719055,,,,
67.175797,64.262764,67.175797,,,,
65.954971,64.272652,65.954971,,,,
64.821228,64.28228,64.821228,,,,
64.280731,64.293671,64.280731,,,,
63.201023,64.303932,63.201023,,,,
62.666531,64.314911,62.666531,,,,
61.372253,64.32605,61.372253,,,,
60.798088,64.334846,60.798088,,,,
60.098892,64.345795,60.098892,,,,
59.84351,64.356491,59.84351,,,,
59.064991,64.367592,59.064991,,,,
58.550327,64.378662,58.550327,,,,
57.629963,64.388672,57.629963,,,,
56.737133,64.397423,56.737133,,,,
55.745255,64.409203,55.745255,,,,
54.831238,64.419937,54.831238,,,,
53.940704,64.430412,53.940704,,,,
53.142761,64.440971,53.142761,,,,
51.98764,64.449753,51.98764,,,,
51.443001,64.461174,51.443001,,,,
50.416473,64.471863,50.416473,,,,
49.637871,64.483086,49.637871,,,,
49.011593,64.49427,49.011593,,,,
47.972317,64.502861,47.972317,,,,
47.292957,64.512932,47.292957,,,,
46.647823,64.524277,46.647823,,,,
45.650543,64.535233,45.650543,,,,
45.15572,64.546074,45.15572,,,,
44.307102,64.55661,44.307102,,,,
43.610271,64.564774,43.610271,,,,
43.097923,64.576538,43.097923,,,,
42.721027,64.587715,42.721027,,,,
41.901325,64.598381,41.901325,,,,
41.264679,64.609543,41.264679,,,,
40.546906,64.618813,40.546906,,,,
40.092896,64.628136,40.092896,,,,
39.454391,64.639351,39.454391,,,,
38.851868,64.650368,38.851868,,,,
38.188541,64.661369,38.188541,,,,
37.31374,64.672676,37.31374,,,,
36.633862,64.680908,36.633862,,,,
36.122726,64.69165,36.122726,,,,
35.492195,64.702324,35.492195,,,,
34.883038,64.712997,34.883038,,,,
33.726173,64.724533,33.726173,,,,
32.957897,64.73497,32.957897,,,,
32.547852,64.744049,32.547852,,,,
31.7756,64.755333,31.7756,,,,
31.232845,64.765274,31.232845,,,,
30.692022,64.776031,30.692022,,,,
30.286203,64.786896,30.286203,,,,
29.779285,64.796021,29.779285,,,,
29.243109,64.806702,29.243109,,,,
28.459534,64.818047,28.459534,,,,
27.882893,64.828979,27.882893,,,,
27.151524,64.839615,27.151524,,,,
26.92296,64.849152,26.92296,,,,
26.295481,64.858475,26.295481,,,,
25.610966,64.870056,25.610966,,,,
25.131271,64.880432,25.131271,,,,
24.535969,64.890938,24.535969,,,,
24.043142,64.902649,24.043142,,,,
23.372959,64.91127,23.372959,,,,
22.711243,64.9216,22.711243,,,,
22.113781,64.932762,22.113781,,,,
21.612453,64.943474,21.612453,,,,
20.838139,64.954506,20.838139,,,,
20.518518,64.964256,20.518518,,,,
19.434416,64.972946,19.434416,,,,
18.925518,64.984558,18.925518,,,,
18.085958,64.995201,18.085958,,,,
17.739182,65.006264,17.739182,,,,
16.563541,65.017715,16.563541,,,,
15.871497,65.026604,15.871497,,,,
15.13103,65.036484,15.13103,,,,
14.114208,65.047501,14.114208,,,,
13.218071,65.058525,13.218071,,,,
12.416949,65.069206,12.416949,,,,
11.472449,65.079781,11.472449,,,,
10.355494,65.088737,10.355494,,,,
8.704609,65.099663,8.704609,,,,
7.456838,65.110298,7.456838,,,,
5.670332,65.120537,5.670332,,,,
4.876166,65.131874,4.876166,,,,
3.903509,65.141823,3.903509,,,,
3.252035,65.15139,3.252035,,,,
2.678308,65.162476,2.678308,,,,
2.847922,65.173233,2.847922,,,,
2.458251,65.183922,2.458251,,,,
2.539992,65.195236,2.539992,,,,
2.597494,65.203674,2.597494,,,,
2.277128,65.214119,2.277128,,,,
2.503628,65.225357,2.503628,,,,
2.438608,65.234962,2.438608,,,,
2.689618,65.246826,2.689618,,,,
2.387141,65.255356,2.387141,,,,
2.612551,65.265549,2.612551,,,,
2.326302,65.277016,2.326302,,,,
2.585721,65.287682,2.585721,,,,
2.339617,65.298378,2.339617,,,,
2.230883,65.308586,2.230883,,,,
2.393493,65.317314,2.393493,,,,
2.500778,65.328766,2.500778,,,,
2.460871,65.339729,2.460871,,,,
2.62574,65.349655,2.62574,,,,
2.414062,65.36116,2.414062,,,,
2.290874,65.369942,2.290874,,,,
2.208266,65.379898,2.208266,,,,
2.234111,65.391266,2.234111,,,,
2.262999,65.401794,2.262999,,,,
2.318771,65.412621,2.318771,,,,
2.512364,65.423103,2.512364,,,,
2.434289,65.431702,2.434289,,,,
2.50063,65.443016,2.50063,,,,
2.183504,65.453522,2.183504,,,,
2.410752,65.464279,2.410752,,,,
2.2588,65.47551,2.2588,,,,
2.412183,65.484894,2.412183,,,,
2.439867,65.494255,2.439867,,,,
2.375232,65.505508,2.375232,,,,
2.43004,65.51609,2.43004,,,,
2.528165,65.526825,2.528165,,,,
2.238894,65.537926,2.238894,,,,
2.23349,65.546379,2.23349,,,,
2.39439,65.557228,2.39439,,,,
2.543102,65.568108,2.543102,,,,
2.325465,65.577896,2.325465,,,,
2.500862,65.589287,2.500862,,,,
2.541467,65.598938,2.541467,,,,
2.218217,65.608566,2.218217,,,,
2.466454,65.619652,2.466454,,,,
2.531641,65.630302,2.531641,,,,
2.628816,65.640961,2.628816,,,,
2.498873,65.652161,2.498873,,,,
2.459721,65.660698,2.459721,,,,
2.626928,65.671257,2.626928,,,,
2.537477,65.682297,2.537477,,,,
2.611688,65.692947,2.611688,,,,
2.508773,65.696198,2.508773,,,,
2.295528,65.696808,2.295528,,,,
2.347212,65.696487,2.347212,,,,
2.499297,65.69677,2.499297,,,,
2.476108,65.696968,2.476108,,,,
2.536455,65.697113,2.536455,,,,
2.318707,65.696655,2.318707,,,,
